RDMD_ID,Region,2015Urban-RuralFIES,"Survey Year",C04-Sex,"C05-Age as of Last Birthday","C06-Marital Status","C07-Highest Grade Completed","C08-Overseas Filipino Indicator","C09-Work Indicator","C09A-Work Indicator","C09A-Work Indicator","C10-Job Indicator","C11 - Location of Work (Province, Municipality)","C13-Major Occupation Group","C15-Major Industry Group","C16-Nature of Employment (Primary Occupation)","C17-Normal Working Hours per Day","C18-Total Number of Hours Worked during the past week","C19-Want More Hours of Work","C20-Look for Additional Work","C20B - First time to do any work","C21-Class of Worker (Primary Occupation)","C22-Other Job Indicator","C23-Total Hours Worked for all Jobs","C24-Reasons for Working More than 48 Hours during the past week"
45,01,2,2023,1,23,1,24015,5,1,1," ",2802,52,56,1,06,042,2,2,2,1,2,042,"  "
46,01,2,2023,1,29,2,60612,5,1,1," ",2812,52,47,1,08,048,2,2,2,1,2,048,"  "
47,01,2,2023,2,25,2,24015,5,2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
48,01,2,2023,2,83,3,10018,5,2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
49,01,2,2023,1,53,3,24015,5,1,1," ",2802,83,49,1,10,040,2,2,2,3,1,060,11
50,01,2,2023,2,12,1,10018," ",2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
51,01,2,2023,1,59,4,60713,5,1,1," ",2802,74,43,3,04,012,2,2,2,1,2,012,20
52,01,2,2023,1,64,4,24015,5,2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
53,01,2,2023,1,73,2,60314,5,2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
54,01,2,2023,2,72,2,24015,5,2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
55,01,2,2023,1,43,2,60001,5,1,1," ",2802,51,85,1,08,040,2,2,2,2,2,040,"  "
56,01,2,2023,2,54,2,60411,5,1,1," ",2802,43,85,1,08,040,2,2,2,2,2,040,"  "
57,01,2,2023,2,42,4,60911,5,1,1," ",2815,14,56,1,05,040,2,2,2,4,2,040,"  "
58,01,2,2023,2,02," ","     "," "," "," "," ","    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
59,01,2,2023,2,51,4,24015,5,1,1," ",2802,51,96,1,08,048,2,2,2,1,2,048,"  "
60,01,2,2023,2,25,1,60111,5,1,1," ",2802,23,96,3,05,025,2,2,2,0,2,025,20
61,01,2,2023,2,87,3,10018,5,2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
62,01,2,2023,1,54,2,24015,5,1,1," ",2812,93,41,3,08,048,2,2,2,1,2,048,"  "
63,01,2,2023,2,43,2,60613,5,1,1," ",2802,42,92,3,02,014,2,2,2,1,2,014,20
64,01,2,2023,2,20,1,60001,5,2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
65,01,2,2023,2,83,3,10013,5,2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
66,01,2,2023,1,52,1,60716,5,1,1," ",2802,71,43,3,08,048,2,2,2,1,2,048,"  "
67,01,2,2023,2,22,1,60002,5,2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
68,01,2,2023,2,18,1,34011,5,2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
69,01,2,2023,1,50,1,60716,5,1,1," ",2802,54,96,1,10,070,2,2,2,0,2,070,11
70,01,2,2023,1,49,2,60314,5,1,1," ",2802,54,84,1,08,048,2,2,2,2,2,048,"  "
71,01,2,2023,2,33,2,60111,5,2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
72,01,2,2023,2,07,1,10011," ",2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
73,01,2,2023,1,04," ","     "," "," "," "," ","    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
74,01,2,2023,2,63,3,60111,5,2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
75,01,2,2023,1,63,2,10018,5,1,1," ",2802,61,01,1,04,020,2,2,2,3,2,020,20
76,01,2,2023,2,68,2,10018,5,1,1," ",2802,92,01,2,04,012,2,2,2,6,2,012,20
77,01,2,2023,2,37,1,60002,5,1,1," ",2802,52,56,1,08,048,2,2,2,1,2,048,"  "
78,01,2,2023,1,37,2,50415,5,1,1," ",2812,41,82,1,08,048,2,2,2,1,2,048,"  "
79,01,2,2023,2,35,2,51013,5,1,1," ",2802,92,01,2,04,012,2,2,2,6,2,012,20
80,01,2,2023,2,07,1,10011," ",2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
81,01,2,2023,1,04," ","     "," "," "," "," ","    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
82,01,2,2023,1,45,2,24012,5,1,1," ",2802,83,49,1,08,048,2,2,2,3,2,048,"  "
83,01,2,2023,2,37,2,50913,5,1,1," ",2802,52,47,1,10,070,2,2,2,3,2,070,11
84,01,2,2023,1,17,1,34011,5,1,1," ",2802,93,47,2,02,008,2,2,2,6,2,008,29
85,01,2,2023,2,12,1,10018," ",1,1," ",2802,93,47," ","  ","   "," "," "," "," "," ","   ","  "
86,01,2,2023,2,71,3,10018,5,1,1," ",2802,93,47,2,02,006,2,2,2,6,2,006,20
87,01,2,2023,2,76,1,10015,5,2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
88,01,2,2023,1,56,1,60732,5,1,1," ",2812,52,47,1,08,048,2,2,2,1,2,048,"  "
89,01,2,2023,1,63,2,60003,5,1,1," ",2802,62,03,2,04,012,2,2,2,3,2,012,20
90,01,2,2023,2,63,2,60003,5,1,1," ",2802,32,84,1,08,024,2,2,2,2,2,024,20
91,01,2,2023,2,32,1,60001,5,1,1," ",2802,52,56,1,08,040,2,2,2,1,2,040,"  "
92,01,2,2023,2,21,1,24015,5,1,1," ",2802,52,47,2,08,032,2,2,2,1,2,032,20
93,01,2,2023,2,49,1,60111,5,1,1," ",2802,11,84,1,08,024,2,2,2,2,2,024,20
